,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
0,25.0,100.0,69140,0,0,-4,4,0,2,0.6,1.8,5,Shkodran,1.8,1,False,Ankle injury - 25% chance of playing,2020-01-27T22:30:15.833744Z,51,69140.jpg,2.6,Mustafi,0.3,False,,d,1,3,13,9350,487,34294,450,0.4,2.5,Mustafi,350,0,2,0,7,0,0,0,0,0,0,1,77,111.6,12.9,75.0,20.0
1,100.0,100.0,98745,0,0,-1,1,0,2,2.5,2.0,8,Héctor,2.0,2,False,,2019-12-09T20:00:21.228098Z,54,98745.jpg,2.2,Bellerín,0.4,False,,a,1,3,9,50807,15385,39993,1848,0.4,1.7,Bellerín,352,1,0,0,8,0,0,0,2,0,0,1,54,83.4,24.8,24.0,13.3
2,0.0,0.0,111457,0,0,-3,3,0,2,0.0,0.0,0,Sead,1.8,3,False,Thigh injury - Expected back 16 Feb,2020-01-15T13:30:21.603499Z,52,111457.jpg,2.1,Kolasinac,0.5,False,,i,1,3,34,55141,14,124682,1439,0.3,6.5,Kolasinac,1086,0,2,2,18,0,0,0,3,0,0,1,219,190.0,156.3,67.0,41.2
3,100.0,100.0,154043,0,0,-4,4,1,2,2.7,2.2,0,Ainsley,2.2,4,False,,2019-09-22T18:00:10.824841Z,46,154043.jpg,2.6,Maitland-Niles,2.6,False,,a,1,3,36,587594,1257,603435,5794,0.5,7.8,Maitland-Niles,1210,0,2,3,19,0,0,0,3,1,0,3,216,261.8,155.4,37.0,44.9
4,100.0,75.0,39476,0,0,-1,1,1,2,4.7,3.2,0,Sokratis,4.2,5,False,,2020-01-18T17:00:22.046513Z,49,39476.jpg,2.9,Papastathopoulos,1.4,False,,a,1,3,52,139656,1663,179692,4023,0.9,10.6,Sokratis,1606,2,0,3,25,0,0,0,5,0,0,5,286,431.6,31.8,106.0,57.1
5,0.0,0.0,38411,0,0,0,0,0,2,0.0,0.0,0,Nacho,0.0,6,False,Joined Real Sociedad on a permanent deal on 31/8,2019-08-31T11:30:14.661839Z,50,38411.jpg,3.3,Monreal,0.2,False,,u,1,3,10,28121,9,88689,91,0.0,2.0,Monreal,270,0,0,1,4,0,0,0,0,0,0,1,54,47.2,40.8,12.0,10.0
6,0.0,0.0,51507,0,0,0,0,0,2,0.0,0.0,0,Laurent,0.0,7,False,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,51507.jpg,0.0,Koscielny,0.1,False,,u,1,3,0,580,17,12655,24,0.0,0.0,Koscielny,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
7,0.0,0.0,233963,0,0,-1,1,0,2,0.0,0.0,0,Konstantinos,0.0,8,False,Joined Nuremberg on loan until the end of the season on 13/1. - Expected back 01 Jul,2020-01-13T14:30:21.309535Z,44,233963.jpg,0.0,Mavropanos,0.0,False,,n,1,3,0,1075,10,4717,71,0.0,0.0,Mavropanos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
8,0.0,0.0,80254,0,0,0,0,0,2,0.0,0.0,0,Carl,0.0,9,False,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,80254.jpg,0.0,Jenkinson,0.0,False,,u,1,3,0,407,13,2560,12,0.0,0.0,Jenkinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
9,100.0,100.0,156074,0,0,0,0,0,2,0.7,0.2,1,Rob,0.2,10,False,,2019-12-09T10:00:19.335279Z,45,156074.jpg,1.0,Holding,0.1,False,,a,1,3,2,11557,439,13900,217,0.0,0.4,Holding,85,0,0,0,3,0,0,0,0,0,0,0,13,13.4,0.4,2.0,1.6
10,100.0,0.0,54694,0,0,-3,3,2,4,2.0,0.0,0,Pierre-Emerick,1.5,11,False,,2020-01-08T14:00:18.333339Z,107,54694.jpg,5.8,Aubameyang,14.6,False,,a,1,3,127,1873339,152149,2711230,18601,0.1,11.9,Aubameyang,1943,14,3,4,31,0,0,0,3,1,0,24,484,606.0,304.1,854.0,176.3
11,100.0,100.0,59966,0,0,-2,2,1,4,3.0,2.5,2,Alexandre,2.5,12,False,,2019-09-01T18:30:14.246208Z,93,59966.jpg,3.5,Lacazette,2.2,False,,a,1,3,60,282894,11182,390888,10307,0.3,6.5,Lacazette,1187,5,3,2,18,0,0,0,5,0,0,6,195,289.8,247.8,602.0,114.2
12,100.0,100.0,205533,0,0,-2,2,0,4,0.7,0.2,0,Edward,0.2,13,False,,2019-08-08T15:30:15.638344Z,43,205533.jpg,1.0,Nketiah,0.6,False,,a,1,3,1,55601,1820,122208,1562,0.0,0.2,Nketiah,16,0,0,0,1,0,0,0,0,0,0,0,3,0.2,10.3,8.0,1.9
13,,,80201,0,0,0,0,1,1,4.5,4.0,3,Bernd,4.0,14,False,,,50,80201.jpg,3.4,Leno,5.2,False,,a,1,3,82,414935,6361,467744,8385,0.8,16.4,Leno,2160,0,0,4,34,0,1,0,2,0,91,5,462,678.6,0.0,0.0,67.7
14,100.0,100.0,37605,0,0,-3,3,0,3,2.5,2.0,1,Mesut,2.0,15,False,,2019-12-20T10:30:11.550604Z,72,37605.jpg,2.5,Özil,1.1,False,,a,1,3,35,110899,3746,161824,5549,0.3,4.9,Özil,1118,0,2,2,18,0,0,0,0,0,0,1,177,146.2,471.3,127.0,74.5
15,0.0,0.0,57249,0,0,-2,2,0,3,0.0,0.0,0,Henrikh,0.0,16,False,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,57249.jpg,1.3,Mkhitaryan,0.8,False,,n,1,3,4,22908,18,115986,175,0.0,0.6,Mkhitaryan,110,0,0,1,0,0,0,0,1,0,0,0,3,5.4,33.9,46.0,8.6
16,100.0,100.0,84450,0,0,-4,4,0,3,2.5,2.0,2,Granit,2.0,18,False,,2019-12-29T14:30:26.292159Z,51,84450.jpg,2.1,Xhaka,0.6,False,,a,1,3,38,38524,857,104141,727,0.4,7.5,Xhaka,1544,0,1,4,23,0,0,0,5,0,0,0,234,282.8,203.6,78.0,56.7
17,100.0,100.0,198849,0,0,-3,3,0,3,3.3,2.8,5,Lucas,2.8,19,False,,2020-01-11T15:00:20.592287Z,47,198849.jpg,2.0,Torreira,1.3,False,,a,1,3,42,86663,3918,152789,1791,0.6,8.9,Torreira,1298,1,1,3,20,0,0,0,3,0,0,0,225,257.8,167.7,190.0,61.7
18,0.0,0.0,153256,0,0,-2,2,0,3,0.0,0.0,0,Mohamed,0.0,20,False,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,153256.jpg,0.0,Elneny,0.6,False,,n,1,3,0,122714,182,115331,1620,0.0,0.0,Elneny,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
19,,,242166,0,0,-2,2,0,3,1.0,0.5,0,Matteo,0.5,21,False,,,43,242166.jpg,2.0,Guendouzi,5.8,False,,a,1,3,40,857881,7425,871605,12107,0.1,9.3,Guendouzi,1490,0,2,2,27,0,0,0,6,0,0,2,240,310.8,227.6,138.0,67.7
20,100.0,100.0,41270,0,0,-3,3,2,2,2.3,1.8,-3,David,1.8,106,False,,2019-11-28T23:00:21.861570Z,57,41270.jpg,2.5,Luiz Moreira Marinho,4.8,False,,a,1,3,53,185177,1808,503281,9445,0.3,9.3,David Luiz,1825,2,0,3,30,0,0,0,4,1,0,6,308,473.4,75.8,151.0,70.2
21,,,98980,0,0,-2,2,0,1,0.5,0.0,0,Emiliano,0.0,427,False,,,43,98980.jpg,0.0,Martínez,0.2,False,,a,1,3,0,5356,101,13431,182,0.0,0.0,Martínez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22,0.0,0.0,101184,0,0,-1,1,0,2,0.0,0.0,0,Calum,0.0,467,False,Knee injury - Expected back 01 Jul,2019-12-29T14:30:27.183032Z,44,101184.jpg,3.0,Chambers,0.7,False,,i,1,3,42,140368,16,165297,1719,0.0,9.5,Chambers,1102,1,1,3,15,0,0,0,5,0,0,5,197,272.0,113.5,203.0,58.7
23,100.0,100.0,182539,0,0,-3,3,1,3,0.5,0.0,0,Daniel,0.0,469,False,,2019-11-06T17:30:16.584319Z,52,182539.jpg,2.5,Ceballos Fernández,3.0,False,,a,1,3,27,996845,219,1132789,2035,0.0,5.2,Ceballos,659,0,2,1,10,0,0,0,0,0,0,3,130,150.0,183.0,96.0,42.9
24,100.0,100.0,195735,0,0,-4,4,1,3,4.0,3.5,2,Nicolas,3.5,488,False,,2019-12-11T12:30:12.556688Z,91,195735.jpg,3.0,Pépé,2.4,False,,a,1,3,63,276013,9795,478441,5386,0.4,6.9,Pépé,1339,3,3,2,23,0,0,0,3,0,0,5,219,322.0,419.4,448.0,119.2
25,0.0,0.0,200641,0,0,-2,2,0,3,0.0,0.0,0,Reiss,0.5,489,False,Hamstring injury - Expected back 16 Feb,2020-01-18T17:00:23.535651Z,53,200641.jpg,1.8,Nelson,0.1,False,,i,1,3,18,11420,5,17424,424,0.1,3.4,Nelson,437,0,1,2,4,0,0,0,1,0,0,0,56,53.2,95.0,129.0,27.7
26,100.0,100.0,200089,0,0,-2,2,0,3,0.7,0.2,1,Joseph,0.2,490,False,,2019-09-07T11:30:17.190466Z,48,200089.jpg,1.2,Willock,0.2,False,,a,1,3,21,24996,96,30454,217,0.0,4.4,Willock,545,0,0,1,11,0,0,0,1,0,0,0,90,82.6,121.3,129.0,33.4
27,100.0,100.0,444145,0,0,0,0,0,4,4.7,4.2,8,Gabriel Teodoro,4.2,504,False,,2019-12-23T12:00:20.317919Z,45,444145.jpg,2.8,Martinelli Silva,3.0,False,,a,1,3,37,346855,86203,227662,9354,0.9,8.2,Martinelli,566,3,1,1,9,0,0,0,1,0,0,5,124,148.0,25.1,204.0,37.7
28,0.0,0.0,192895,0,0,-2,2,0,2,0.0,0.0,0,Kieran,0.0,515,False,Shoulder injury - Expected back 21 Mar,2019-12-09T22:00:21.790216Z,53,192895.jpg,1.0,Tierney,0.3,False,,i,1,3,5,71898,13,108691,463,0.0,0.9,Tierney,296,0,0,0,6,0,0,0,1,0,0,0,51,56.0,75.1,31.0,16.3
29,100.0,100.0,223340,0,0,0,0,0,3,2.3,1.8,2,Bukayo,1.8,541,False,,2019-11-22T10:00:21.980433Z,45,223340.jpg,1.9,Saka,0.6,False,,a,1,3,27,143991,5521,109256,2568,0.4,6.0,Saka,875,0,2,2,10,0,0,0,3,0,0,0,113,155.4,131.1,131.0,41.8
30,0.0,0.0,209289,0,0,-2,2,0,3,0.0,0.0,0,Emile,0.0,576,False,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-10T20:00:21.634861Z,43,209289.jpg,2.0,Smith Rowe,0.0,False,,n,1,3,4,2550,686,1280,375,0.0,0.9,Smith Rowe,96,0,0,1,0,0,0,0,0,0,0,0,13,9.8,6.3,0.0,1.6
31,0.0,0.0,232233,0,0,0,0,0,4,0.0,0.0,0,Tyreece,0.0,585,False,Joined Lincoln City on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-16T10:30:19.626655Z,45,232233.jpg,0.0,John-Jules,0.0,False,,n,1,3,0,405,56,294,84,0.0,0.0,John-Jules,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
32,,,92371,0,0,0,0,0,2,,,0,Pablo,0.0,617,False,,,50,92371.jpg,0.0,Marí,0.0,False,,a,1,3,0,465,465,27,27,0.0,0.0,Marí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
33,,,37339,0,0,-3,3,0,2,-0.7,-0.7,0,Ahmed,-0.2,22,False,,,42,37339.jpg,1.7,El Mohamady,0.9,False,,a,2,7,19,70223,424,144639,1640,0.0,4.5,El Mohamady,701,0,1,1,24,0,0,0,0,0,0,5,154,170.2,218.9,46.0,43.6
34,100.0,100.0,43252,0,0,-2,2,0,2,-0.5,-0.5,0,James,0.0,23,False,,2019-08-08T17:00:13.859858Z,43,43252.jpg,0.0,Chester,0.1,False,,a,2,7,0,1837,54,7474,88,0.0,0.0,Chester,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
35,,,47390,0,0,-2,2,0,2,-0.5,-0.5,0,Neil,0.0,24,False,,,43,47390.jpg,1.7,Taylor,0.2,False,,a,2,7,17,19756,120,25875,316,0.0,4.0,Taylor,793,0,0,2,19,0,0,0,2,0,0,0,113,115.8,31.6,27.0,17.5
36,100.0,100.0,123354,0,0,-1,1,0,2,0.7,0.7,2,Kortney,1.2,25,False,,2019-08-15T13:00:13.496241Z,44,123354.jpg,1.6,Hause,0.1,False,,a,2,7,13,1804,72,4569,92,0.3,3.0,Hause,720,0,0,1,17,0,0,0,1,0,0,0,101,189.8,9.4,35.0,23.5
37,0.0,0.0,54764,0,0,-1,1,0,4,0.0,0.0,0,Jonathan,0.2,26,False,Joined Al-Gharafa on a permanent deal on 20/1.,2020-01-08T20:30:20.825750Z,54,54764.jpg,0.8,Kodjia,0.1,False,,u,2,7,5,4188,8,27456,129,0.0,0.9,Kodjia,111,0,0,0,6,0,0,0,1,0,0,0,14,3.4,12.2,24.0,3.8
38,100.0,100.0,98770,0,0,-2,2,0,1,-0.3,-0.3,0,Ørjan,0.2,27,False,,2019-07-30T15:00:08.973693Z,43,98770.jpg,1.0,Nyland,0.2,False,,a,2,7,3,17380,370,16475,948,0.0,0.7,Nyland,177,0,0,0,8,0,0,0,0,0,8,0,34,57.0,0.0,0.0,5.8
39,100.0,100.0,85242,0,0,-3,3,2,3,0.3,0.3,0,Conor,0.8,28,False,,2019-12-15T13:00:22.404997Z,57,85242.jpg,3.1,Hourihane,0.2,False,,a,2,7,50,17455,84,26995,488,0.1,8.8,Hourihane,843,3,2,2,23,0,0,0,3,0,0,6,199,242.0,251.9,178.0,67.0
40,100.0,100.0,114283,1,-1,7,-7,3,3,6.0,6.0,2,Jack,6.5,29,False,,2019-10-26T18:30:22.524063Z,67,114283.jpg,4.9,Grealish,24.9,False,,a,2,7,107,2241011,146629,865318,41227,1.0,16.0,Grealish,1973,7,6,4,41,0,0,1,6,0,0,14,427,626.2,756.4,530.0,191.0
41,100.0,100.0,193488,0,0,0,0,0,3,2.0,2.0,2,Anwar,2.5,30,False,,2019-12-01T18:30:17.584307Z,55,193488.jpg,3.4,El Ghazi,1.0,False,,a,2,7,71,248531,2198,220040,3706,0.5,12.9,El Ghazi,1493,4,4,4,33,0,0,0,3,0,0,0,218,333.4,376.3,518.0,122.7
42,0.0,0.0,122806,-1,1,-1,1,0,3,0.0,0.0,0,John,0.0,31,False,Ankle injury - Unknown return date,2019-12-21T17:00:13.681907Z,54,122806.jpg,3.4,McGinn,2.9,False,,i,2,7,61,1282836,37,1318484,7368,0.0,11.3,McGinn,1537,3,2,3,30,0,0,0,2,0,0,4,253,386.4,375.3,375.0,113.5
43,0.0,0.0,174597,-1,1,-2,2,0,3,0.0,0.0,0,Andre,0.0,32,False,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,48,174597.jpg,0.0,Green,0.0,False,,n,2,7,0,367,9,1402,11,0.0,0.0,Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
44,0.0,0.0,27770,0,0,0,0,0,3,0.0,0.0,0,Birkir,0.0,33,False,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,27770.jpg,0.0,Bjarnason,0.0,False,,u,2,7,0,698,8,7660,36,0.0,0.0,Bjarnason,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
45,100.0,0.0,221239,0,0,-2,2,0,3,-0.5,0.0,0,Keinan,0.0,34,False,,2019-10-30T23:30:12.401435Z,43,221239.jpg,1.0,Davis,0.2,False,,a,2,7,6,19480,183,31523,452,0.0,1.4,Davis,74,0,0,0,1,0,0,0,0,0,0,0,16,14.4,23.3,46.0,8.2
46,100.0,100.0,40564,0,0,-1,1,0,3,-0.3,-0.3,0,Henri,0.2,35,False,,2019-11-08T18:00:15.526636Z,44,40564.jpg,1.2,Lansbury,0.4,False,,a,2,7,11,68680,54,62587,660,0.0,2.5,Lansbury,189,0,0,0,6,0,0,0,0,0,0,0,34,13.4,27.2,13.0,5.5
47,100.0,100.0,89274,0,0,-2,2,0,3,-0.5,-0.5,0,José Ignacio,0.0,36,False,,2019-10-17T13:00:14.384046Z,58,89274.jpg,1.9,Peleteiro Romallo,0.1,False,,a,2,7,15,13126,137,26167,179,0.0,2.6,Jota,310,0,1,2,4,0,0,0,0,0,0,0,41,42.6,56.1,51.0,14.9
48,0.0,0.0,21205,0,0,-1,1,1,1,0.0,0.0,0,Tom,0.5,94,False,Knee injury - Unknown return date,2020-01-01T15:00:18.235936Z,44,21205.jpg,3.0,Heaton,3.1,False,,i,2,7,59,293356,144,500591,11066,0.1,13.4,Heaton,1794,0,0,4,35,1,0,0,0,0,67,3,346,507.4,0.3,0.0,50.7
49,100.0,100.0,61603,0,0,-1,1,0,3,0.5,0.5,1,Daniel,1.0,120,False,,2020-01-02T04:30:20.207210Z,44,61603.jpg,1.2,Drinkwater,0.6,False,,a,2,7,5,22833,368,134155,542,0.2,1.1,Drinkwater,258,0,0,0,9,0,0,0,1,0,0,0,25,9.8,7.8,8.0,2.5
50,100.0,100.0,169359,0,0,-1,1,1,2,1.5,1.5,6,Matt,2.0,309,False,,2019-12-28T17:00:19.505846Z,44,169359.jpg,3.6,Targett,0.9,False,,a,2,7,57,145545,4736,164866,2430,0.5,13.0,Targett,1328,1,3,3,24,0,0,0,3,0,0,10,299,358.8,324.1,89.0,77.3
51,0.0,0.0,213345,0,0,-5,5,1,4,0.0,0.0,0,Wesley,1.5,428,False,Knee injury - Unknown return date,2020-01-01T15:00:18.798443Z,55,213345.jpg,3.2,Moraes,0.9,False,,i,2,7,67,403043,73,429752,2537,0.3,12.2,Wesley,1782,5,1,6,31,0,0,1,3,0,0,7,180,296.2,169.8,632.0,108.3
52,0.0,0.0,79852,-1,1,-2,2,0,1,0.0,0.0,0,Jed,0.0,429,False,Achilles injury - Unknown return date,2019-11-10T16:00:17.790777Z,43,79852.jpg,1.0,Steer,0.1,False,,i,2,7,1,1180,7,6506,72,0.0,0.2,Steer,7,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
53,100.0,100.0,149484,0,0,0,0,0,2,2.5,2.5,9,Tyrone,3.0,445,False,,2019-12-08T16:00:13.818311Z,45,149484.jpg,2.8,Mings,2.8,False,,a,2,7,55,484906,6042,451357,3038,0.7,12.2,Mings,1732,2,1,3,34,0,0,0,4,0,0,5,339,512.6,71.9,77.0,66.2
54,100.0,100.0,199798,0,0,-2,2,0,2,1.7,1.7,6,Ezri,2.2,452,False,,2019-08-05T15:00:10.970602Z,43,199798.jpg,2.4,Konsa Ngoyo,0.1,False,,a,2,7,29,5951,840,6244,275,0.5,6.7,Konsa,1005,0,2,2,23,0,0,0,0,0,0,1,181,235.2,57.7,107.0,40.2
55,100.0,100.0,108156,0,0,-1,1,1,2,-0.5,-0.5,0,Bjorn,0.0,455,False,,2020-01-02T12:30:17.002224Z,44,108156.jpg,2.4,Engels,0.5,False,,a,2,7,34,95883,37,86335,735,0.0,7.7,Engels,1221,0,0,3,25,0,0,0,1,0,0,4,212,265.0,5.7,31.0,30.4
56,100.0,100.0,203368,0,0,-1,1,1,2,1.0,1.0,2,Frédéric,1.5,458,False,,2019-12-01T19:30:19.368861Z,44,203368.jpg,2.5,Guilbert,0.6,False,,a,2,7,47,97326,199,97015,1349,0.3,10.7,Guilbert,1538,0,2,4,25,0,0,0,5,0,0,2,265,366.8,171.3,40.0,58.0
57,100.0,100.0,148508,0,0,-3,3,0,3,2.3,2.3,2,Mahmoud Ahmed,2.8,465,False,,2019-08-31T16:30:09.941826Z,52,148508.jpg,2.6,Ibrahim Hassan,1.1,False,,a,2,7,54,145236,2162,275479,2517,0.5,10.4,Trézéguet,1223,3,2,3,21,0,0,0,2,1,0,2,158,269.6,248.8,556.0,107.2
58,,,230046,0,0,-1,1,0,3,4.3,4.3,6,Douglas Luiz,4.8,470,False,,,44,230046.jpg,2.9,Soares de Paulo,3.9,False,,a,2,7,64,676118,26076,485004,10857,1.1,14.5,Douglas Luiz,1351,3,2,5,29,0,0,0,3,0,0,5,253,321.0,152.1,304.0,77.8
59,0.0,0.0,88175,0,0,-2,2,0,1,0.0,0.0,0,Lovre,0.0,474,False,Joined Toulouse on loan until the end of the season on 20/1. - Expected back 01 Jul,2020-01-20T17:00:23.372293Z,43,88175.jpg,0.0,Kalinic,0.1,False,,n,2,7,0,1712,10,4875,198,0.0,0.0,Kalinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
60,100.0,75.0,184704,0,0,-1,1,0,3,1.0,0.8,2,Marvelous,1.5,491,False,,2020-01-18T19:30:18.468247Z,44,184704.jpg,1.7,Nakamba,0.8,False,,a,2,7,29,124508,158,99282,1611,0.3,6.6,Nakamba,1347,0,0,1,27,0,0,0,3,0,0,0,209,237.0,142.7,22.0,40.4
61,,,223349,0,0,0,0,0,3,0.2,0.2,1,Indiana,0.7,600,False,,,45,223349.jpg,1.0,Vassilev,0.0,False,,a,2,7,2,233,66,72,33,0.2,0.4,Vassilev,36,0,0,0,0,0,0,0,0,0,0,0,3,1.2,1.3,4.0,0.7
62,,,8432,0,0,0,0,0,1,1.5,1.5,2,José,2.0,603,False,,,45,8432.jpg,2.0,Reina,0.3,False,,a,2,7,4,26508,6690,4294,1761,0.4,0.9,Reina,180,0,0,0,2,0,0,0,0,0,2,0,23,28.4,0.0,0.0,2.9
63,,,217487,0,0,0,0,0,4,1.5,1.5,0,Mbwana,0.0,613,False,,,60,217487.jpg,0.0,Samatta,0.0,False,,a,2,7,0,2086,2086,89,89,0.0,0.0,Samatta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
64,100.0,0.0,56917,0,0,0,0,2,2,0.3,0.0,0,Steve,-0.2,58,False,,2020-01-18T17:00:22.247187Z,50,56917.jpg,2.3,Cook,0.2,False,,a,3,91,44,40094,308,45953,444,0.0,8.8,Steve Cook,1650,1,0,3,31,0,0,0,3,1,0,5,280,434.0,37.8,110.0,58.4
65,100.0,100.0,126184,0,0,-2,2,0,2,1.7,1.2,2,Nathan,1.2,59,False,,2019-12-07T17:00:19.171927Z,48,126184.jpg,2.9,Aké,6.4,False,,a,3,91,55,524508,5003,1273581,4575,0.3,11.5,Aké,1654,1,1,3,26,0,0,0,1,0,0,5,334,418.6,67.7,225.0,71.1
66,0.0,0.0,41320,0,0,-2,2,0,2,0.0,0.0,0,Charlie,0.0,60,False,Knee injury - Unknown return date,2019-08-25T15:30:14.994228Z,43,41320.jpg,1.5,Daniels,0.1,False,,i,3,91,3,3228,5,16973,51,0.0,0.7,Daniels,126,0,0,0,2,0,0,0,0,0,0,0,18,22.4,29.6,0.0,5.2
67,0.0,0.0,223911,0,0,-2,2,1,2,0.0,0.0,0,Chris,0.0,61,False,Knee injury - Expected back 11 Apr,2020-01-10T17:00:16.673521Z,43,223911.jpg,2.4,Mepham,0.7,False,,i,3,91,26,94591,5,117921,1315,0.0,6.0,Mepham,901,1,0,1,19,0,0,0,1,0,0,2,161,268.6,16.5,136.0,42.2
68,100.0,100.0,15149,0,0,-1,1,0,2,1.5,1.0,2,Simon,1.0,62,False,,2019-12-26T17:00:15.517956Z,44,15149.jpg,1.2,Francis,0.0,False,,a,3,91,14,4361,99,3489,97,0.2,3.2,Francis,694,0,0,1,15,0,0,0,1,1,0,1,119,166.4,49.6,64.0,28.2
69,100.0,100.0,54469,0,0,-2,2,1,2,1.3,0.8,2,Adam,0.8,63,False,,2019-11-30T15:00:18.860871Z,43,54469.jpg,2.7,Smith,0.4,False,,a,3,91,35,60404,258,132788,415,0.2,8.1,Adam Smith,1107,0,1,3,17,0,0,0,4,0,0,3,195,173.0,93.6,82.0,34.8
70,100.0,75.0,235530,0,0,-1,1,0,2,0.5,0.0,0,Lloyd,0.0,64,False,,2019-11-11T23:30:19.870065Z,44,235530.jpg,0.0,Kelly,0.0,False,,a,3,91,0,4844,179,8845,80,0.0,0.0,Kelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
71,100.0,100.0,171129,0,0,3,-3,1,2,2.0,1.5,5,Diego,1.5,65,False,,2019-12-21T17:00:13.810253Z,43,171129.jpg,3.1,Rico,11.6,False,,a,3,91,58,1292836,16656,865515,24313,0.3,13.5,Rico,1613,0,3,5,24,0,0,0,6,0,0,5,304,390.8,380.0,73.0,84.7
72,,,222434,0,0,0,0,0,2,0.7,0.2,0,Jack,0.2,66,False,,,40,222434.jpg,1.0,Simpson,7.4,False,,a,3,91,3,390846,2112,417156,11500,0.0,0.8,Simpson,167,0,0,0,4,0,0,0,0,0,0,0,25,28.2,12.6,18.0,5.8
73,100.0,100.0,75115,0,0,-6,6,1,4,3.7,3.2,8,Callum,3.2,67,False,,2019-12-07T17:00:19.209039Z,74,75115.jpg,3.4,Wilson,4.9,False,,a,3,91,78,817819,27255,1656479,5421,0.4,10.5,Callum Wilson,1896,6,3,3,36,0,0,0,5,0,0,6,239,287.4,295.4,494.0,107.1
74,0.0,0.0,78007,0,0,-4,4,1,4,0.0,0.0,0,Joshua,0.0,68,False,Hamstring injury - Expected back 09 Feb,2019-12-28T15:00:26.365175Z,61,78007.jpg,3.6,King,3.3,False,,i,3,91,58,620568,41,1662521,3457,0.0,9.5,King,1307,3,3,3,18,0,0,0,0,0,0,6,176,264.4,248.2,355.0,86.8
75,100.0,100.0,154566,0,0,-3,3,0,4,3.7,3.2,8,Dominic,3.2,69,False,,2019-11-24T12:00:21.142150Z,52,154566.jpg,1.8,Solanke,0.3,False,,a,3,91,38,29733,1470,48238,535,0.6,7.3,Solanke,1136,0,2,1,24,0,0,0,1,0,0,0,68,99.0,159.9,385.0,64.4
76,100.0,100.0,217331,0,0,-2,2,0,4,0.7,0.2,0,Sam,0.2,71,False,,2019-08-07T20:00:14.104634Z,43,217331.jpg,1.0,Surridge,0.5,False,,a,3,91,1,54465,2183,80942,1538,0.0,0.2,Surridge,15,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.3,2.0,0.3
77,0.0,0.0,40349,0,0,-3,3,0,1,0.0,0.0,0,Asmir,0.0,72,False,Joined AC Milan on loan until the end of the season on 13/1. - Expected back 01 Jul,2020-01-13T20:30:12.943407Z,42,40349.jpg,0.0,Begovic,0.8,False,,n,3,91,0,12311,13,153441,528,0.0,0.0,Begovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
78,,,18726,0,0,-2,2,0,1,0.5,0.0,0,Artur,0.0,73,False,,,43,18726.jpg,0.0,Boruc,0.2,False,,a,3,91,0,7216,85,19951,224,0.0,0.0,Boruc,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
