assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,elementStatus,element_type,element_type_id,element_type_singular_name,element_type_singular_name_short,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,iconInfo,ict_index,id,in_dreamteam,influence,infoStub,isElement,isTransfer,loaned_in,loaned_out,loans_in,loans_out,minutes,news,next_event_fixture,now_cost,own_goals,penalties_missed,penalties_saved,photo,photo_url,points_per_game,red_cards,saves,search_name,second_name,selected_by_percent,shirt_id,shirt_image_url,special,squad_number,status,team,team_code,team_name,team_short_name,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,,,0,168196,0,0,0,0,0.0,0,0,,1,1,Goalkeeper,GKP,2.0,2.0,0,Joel Dinis,0.0,0,0,ism-icon--info,0.0,262,False,0.0,,True,False,0,0,0,0,0,,SWA (A),40,0,0,0,168196.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/168196.jpg,0.0,0,0,joel pereira,Castro Pereira,1.0,1_1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1_1.png,False,40,a,12,1,Man Utd,MUN,0.0,0,95,95,183,183,0.0,0.0,Joel Pereira,0
0,0,0,,,0,55909,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,3.6,3.6,0,Chris,0.0,0,0,ism-icon--info,0.0,263,False,0.0,,True,False,0,0,0,0,0,,SWA (A),55,0,0,0,55909.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/55909.jpg,0.0,0,0,smalling,Smalling,1.8,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,12,a,12,1,Man Utd,MUN,0.0,0,623,623,359,359,0.0,0.0,Smalling,0
0,0,0,,,0,76359,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,3.1,3.1,0,Phil,0.0,0,0,ism-icon--info,0.0,264,False,0.0,,True,False,0,0,0,0,0,,SWA (A),50,0,0,0,76359.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/76359.jpg,0.0,0,0,jones,Jones,0.7,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,4,a,12,1,Man Utd,MUN,0.0,0,188,188,141,141,0.0,0.0,Jones,0
0,0,0,0,0,0,106760,0,0,0,0,0.0,0,0,0,2,2,Defender,DEF,0.0,0.0,0,Luke,0.0,0,0,ism-icon--info--0,0.0,265,False,0.0,warn,True,False,0,0,0,0,0,Foot injury - Expected back 23 Sep,SWA (A),50,0,0,0,106760.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/106760.jpg,0.0,0,0,shaw,Shaw,0.1,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,23,i,12,1,Man Utd,MUN,0.0,0,42,42,186,186,0.0,0.0,Shaw,0
0,0,0,0,0,0,58893,0,0,0,0,0.0,0,0,0,2,2,Defender,DEF,0.0,0.0,0,Marcos,0.0,0,0,ism-icon--info--0,0.0,266,False,0.0,warn,True,False,0,0,0,0,0,Knee injury - Unknown return date,SWA (A),55,0,0,0,58893.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/58893.jpg,0.0,0,0,rojo,Rojo,0.1,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,5,i,12,1,Man Utd,MUN,0.0,0,19,19,104,104,0.0,0.0,Rojo,0
0,0,0,,,0,20695,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,4.5,4.5,0,Antonio,0.0,0,0,ism-icon--info,0.0,267,False,0.0,,True,False,0,0,0,0,0,,SWA (A),65,0,0,0,20695.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/20695.jpg,0.0,0,0,valencia,Valencia,9.5,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,25,a,12,1,Man Utd,MUN,0.0,0,1417,1417,711,711,0.0,0.0,Valencia,0
0,0,0,100,100,0,40002,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,3.6,3.6,0,Matteo,0.0,0,0,ism-icon--info,0.0,268,False,0.0,,True,False,0,0,0,0,0,,SWA (A),55,0,0,0,40002.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/40002.jpg,0.0,0,0,darmian,Darmian,0.8,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,36,a,12,1,Man Utd,MUN,0.0,0,148,148,133,133,0.0,0.0,Darmian,0
0,0,20,,,0,201084,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,0.5,1.5,1,Timothy,1.0,2,0,ism-icon--info,0.0,269,False,0.0,,True,False,0,0,0,0,77,,LIV (A),45,0,0,0,201084.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/201084.jpg,1.0,0,0,fosu-mensah,Fosu-Mensah,1.7,31,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_31.png,False,,a,6,31,Crystal Palace,CRY,0.0,1,1244,1244,266,266,0.2,0.2,Fosu-Mensah,0
0,0,0,,,0,58877,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,3.6,3.6,0,Daley,0.0,0,0,ism-icon--info,0.0,270,False,0.0,,True,False,0,0,0,0,0,,SWA (A),55,0,0,0,58877.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/58877.jpg,0.0,0,0,blind,Blind,1.4,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,17,a,12,1,Man Utd,MUN,0.0,0,205,205,228,228,0.0,0.0,Blind,0
0,0,0,,,0,197365,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,4.0,4.0,0,Eric,0.0,0,0,ism-icon--info,0.0,271,False,0.0,,True,False,0,0,0,0,0,,SWA (A),60,0,0,0,197365.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/197365.jpg,0.0,0,0,bailly,Bailly,9.1,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,3,a,12,1,Man Utd,MUN,0.0,0,889,889,1119,1119,0.0,0.0,Bailly,0
0,0,0,,,0,180804,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,2.0,2.0,0,Axel,0.0,0,0,ism-icon--info,0.0,272,False,0.0,,True,False,0,0,0,0,0,,SWA (A),40,0,0,0,180804.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/180804.jpg,0.0,0,0,tuanzebe,Tuanzebe,1.7,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,38,a,12,1,Man Utd,MUN,0.0,0,318,318,335,335,0.0,0.0,Tuanzebe,0
0,0,0,,,0,184667,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,3.6,3.6,0,Victor,0.0,0,0,ism-icon--info,0.0,273,False,0.0,,True,False,0,0,0,0,0,,SWA (A),55,0,0,0,184667.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/184667.jpg,0.0,0,0,lindelof,Lindelöf,6.7,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,2,a,12,1,Man Utd,MUN,0.0,0,1075,1075,806,806,0.0,0.0,Lindelöf,0
0,0,0,100,100,0,43670,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,3.4,3.4,0,Juan,0.0,0,0,ism-icon--info,0.0,274,False,0.0,,True,False,0,0,0,0,0,,SWA (A),70,0,0,0,43670.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/43670.jpg,0.0,0,0,mata,Mata,3.3,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,8,a,12,1,Man Utd,MUN,0.0,0,479,479,594,594,0.0,0.0,Mata,0
0,0,0,100,100,0,41184,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,2.5,2.5,0,Marouane,0.0,0,0,ism-icon--info,0.0,275,False,0.0,,True,False,0,0,0,0,0,,SWA (A),50,0,0,0,41184.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/41184.jpg,0.0,0,0,fellaini,Fellaini,0.6,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,27,a,12,1,Man Utd,MUN,0.0,0,209,209,233,233,0.0,0.0,Fellaini,0
0,0,0,,,0,2404,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,2.0,2.0,0,Michael,0.0,0,0,ism-icon--info,0.0,276,False,0.0,,True,False,0,0,0,0,0,,SWA (A),45,0,0,0,2404.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/2404.jpg,0.0,0,0,carrick,Carrick,1.3,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,16,a,12,1,Man Utd,MUN,0.0,0,277,277,414,414,0.0,0.0,Carrick,0
0,0,0,0,0,0,18892,0,0,0,0,0.0,0,0,0,3,3,Midfielder,MID,0.0,0.0,0,Ashley,0.0,0,0,ism-icon--info--0,0.0,277,False,0.0,warn,True,False,0,0,0,0,0,Hamstring injury - Expected back 21 Oct,SWA (A),50,0,0,0,18892.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/18892.jpg,0.0,0,0,young,Young,0.0,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,18,i,12,1,Man Utd,MUN,0.0,0,11,11,30,30,0.0,0.0,Young,0
0,0,0,100,100,0,59846,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,2.9,2.9,0,Ander,0.0,0,0,ism-icon--info,0.0,278,False,0.0,,True,False,0,0,0,0,0,,SWA (A),55,0,0,0,59846.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/59846.jpg,0.0,0,0,herrera,Herrera,5.3,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,21,a,12,1,Man Utd,MUN,0.0,0,1065,1065,1312,1312,0.0,0.0,Herrera,0
0,0,0,100,100,0,109322,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,3.1,3.1,0,Jesse,0.0,0,0,ism-icon--info,0.0,279,False,0.0,,True,False,0,0,0,0,0,,SWA (A),60,0,0,0,109322.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/109322.jpg,0.0,0,0,lingard,Lingard,0.4,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,14,a,12,1,Man Utd,MUN,0.0,0,292,292,140,140,0.0,0.0,Lingard,0
0,0,0,,,0,148225,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,3.7,3.7,0,Anthony,0.0,0,0,ism-icon--info,0.0,280,False,0.0,,True,False,0,0,0,0,0,,SWA (A),80,0,0,0,148225.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/148225.jpg,0.0,0,0,martial,Martial,1.0,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,11,a,12,1,Man Utd,MUN,0.0,0,388,388,382,382,0.0,0.0,Martial,0
0,0,0,,,0,57249,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,3.7,3.7,0,Henrikh,0.0,0,0,ism-icon--info,0.0,281,False,0.0,,True,False,0,0,0,0,0,,SWA (A),80,0,0,0,57249.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/57249.jpg,0.0,0,0,mkhitaryan,Mkhitaryan,7.0,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,22,a,12,1,Man Utd,MUN,0.0,0,1574,1574,553,553,0.0,0.0,Mkhitaryan,0
0,0,0,,,0,74208,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,3.7,3.7,0,Paul,0.0,0,0,ism-icon--info,0.0,282,False,0.0,,True,False,0,0,0,0,0,,SWA (A),80,0,0,0,74208.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/74208.jpg,0.0,0,0,pogba,Pogba,21.0,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,6,a,12,1,Man Utd,MUN,0.0,0,3696,3696,1708,1708,0.0,0.0,Pogba,0
0,0,0,,,0,195851,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,2.0,2.0,0,Scott,0.0,0,0,ism-icon--info,0.0,283,False,0.0,,True,False,0,0,0,0,0,,SWA (A),45,0,0,0,195851.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/195851.jpg,0.0,0,0,mctominay,McTominay,0.0,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,39,a,12,1,Man Utd,MUN,0.0,0,11,11,32,32,0.0,0.0,McTominay,0
0,0,0,,,0,176297,0,0,0,0,0.0,0,0,,4,4,Forward,FWD,3.3,3.3,0,Marcus,0.0,0,0,ism-icon--info,0.0,284,False,0.0,,True,False,0,0,0,0,0,,SWA (A),75,0,0,0,176297.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/176297.jpg,0.0,0,0,rashford,Rashford,5.5,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,19,a,12,1,Man Utd,MUN,0.0,0,962,962,2039,2039,0.0,0.0,Rashford,0
0,0,0,,,0,66749,0,0,0,0,0.0,0,0,,4,4,Forward,FWD,4.7,4.7,0,Romelu,0.0,0,0,ism-icon--info,0.0,285,False,0.0,,True,False,0,0,0,0,0,,SWA (A),115,0,0,0,66749.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/66749.jpg,0.0,0,0,lukaku,Lukaku,48.5,1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_1.png,False,9,a,12,1,Man Utd,MUN,0.0,0,2273,2273,2263,2263,0.0,0.0,Lukaku,0
0,0,0,,,0,19838,0,0,0,0,0.0,0,0,,1,1,Goalkeeper,GKP,1.0,-0.5,0,Robert,0.0,0,0,ism-icon--info,0.0,286,False,0.0,,True,False,0,0,0,0,0,,HUD (A),40,0,0,0,19838.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/19838.jpg,0.0,0,0,elliot,Elliot,17.6,4_1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4_1.png,False,21,a,13,4,Newcastle,NEW,0.0,0,1168,1168,339,339,0.0,0.0,Elliot,0
0,0,0,,,0,59735,0,0,0,0,0.0,0,0,,1,1,Goalkeeper,GKP,1.8,0.3,0,Karl,0.0,0,0,ism-icon--info,0.0,287,False,0.0,,True,False,0,0,0,0,0,,HUD (A),45,0,0,0,59735.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/59735.jpg,0.0,0,0,darlow,Darlow,0.5,4_1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4_1.png,False,26,a,13,4,Newcastle,NEW,0.0,0,32,32,49,49,0.0,0.0,Darlow,0
0,0,0,0,0,0,151119,0,0,0,0,0.0,0,0,0,2,2,Defender,DEF,0.0,0.0,0,DeAndre,0.0,0,0,ism-icon--info--0,0.0,288,False,0.0,warn,True,False,0,0,0,0,0,Hamstring injury - Expected back 26 Aug,HUD (A),45,0,0,0,151119.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/151119.jpg,0.0,0,0,yedlin,Yedlin,0.4,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,22,i,13,4,Newcastle,NEW,0.0,0,29,29,283,283,0.0,0.0,Yedlin,0
0,0,0,,,0,58845,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,1.5,0.0,0,Ciaran,0.0,0,0,ism-icon--info,0.0,289,False,0.0,,True,False,0,0,0,0,0,,HUD (A),45,0,0,0,58845.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/58845.jpg,0.0,0,0,clark,Clark,0.8,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,2,a,13,4,Newcastle,NEW,0.0,0,73,73,78,78,0.0,0.0,Clark,0
0,0,0,100,100,0,101148,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,1.5,0.0,0,Jamaal,0.0,0,0,ism-icon--info,0.0,290,False,0.0,,True,False,0,0,0,0,0,,HUD (A),45,0,0,0,101148.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/101148.jpg,0.0,0,0,lascelles,Lascelles,1.7,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,6,a,13,4,Newcastle,NEW,0.0,0,148,148,110,110,0.0,0.0,Lascelles,0
0,0,0,,,0,106618,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,1.5,0.0,0,Paul,0.0,0,0,ism-icon--info,0.0,291,False,0.0,,True,False,0,0,0,0,0,,HUD (A),45,0,0,0,106618.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/106618.jpg,0.0,0,0,dummett,Dummett,1.0,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,3,a,13,4,Newcastle,NEW,0.0,0,68,68,77,77,0.0,0.0,Dummett,0
0,0,0,,,0,83428,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,1.0,-0.5,0,Grant,0.0,0,0,ism-icon--info,0.0,292,False,0.0,,True,False,0,0,0,0,0,,HUD (A),40,0,0,0,83428.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/83428.jpg,0.0,0,0,hanley,Hanley,2.4,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,5,a,13,4,Newcastle,NEW,0.0,0,240,240,161,161,0.0,0.0,Hanley,0
0,0,0,,,0,27462,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,1.0,-0.5,0,Jesús,0.0,0,0,ism-icon--info,0.0,293,False,0.0,,True,False,0,0,0,0,0,,HUD (A),40,0,0,0,27462.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/27462.jpg,0.0,0,0,gamez,Gámez Duarte,2.3,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,27,a,13,4,Newcastle,NEW,0.0,0,335,335,220,220,0.0,0.0,Gámez,0
0,0,0,,,0,77359,0,0,0,0,0.0,0,0,,2,2,Defender,DEF,1.5,0.0,0,Florian,0.0,0,0,ism-icon--info,0.0,294,False,0.0,,True,False,0,0,0,0,0,,HUD (A),45,0,0,0,77359.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/77359.jpg,0.0,0,0,lejeune,Lejeune,0.9,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,20,a,13,4,Newcastle,NEW,0.0,0,51,51,79,79,0.0,0.0,Lejeune,0
0,0,0,100,100,0,56983,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,2.1,0.6,0,Matt,0.0,0,0,ism-icon--info,0.0,295,False,0.0,,True,False,0,0,0,0,0,,HUD (A),60,0,0,0,56983.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/56983.jpg,0.0,0,0,ritchie,Ritchie,3.8,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,11,a,13,4,Newcastle,NEW,0.0,0,366,366,282,282,0.0,0.0,Ritchie,0
0,0,0,,,0,50232,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,1.9,0.4,0,Jonjo,0.0,0,0,ism-icon--info,0.0,296,False,0.0,,True,False,0,0,0,0,0,,HUD (A),55,0,0,0,50232.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/50232.jpg,0.0,0,0,shelvey,Shelvey,2.0,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,12,a,13,4,Newcastle,NEW,0.0,0,267,267,284,284,0.0,0.0,Shelvey,0
0,0,0,0,0,0,42727,0,0,0,0,0.0,0,0,0,3,3,Midfielder,MID,0.0,0.0,0,Yoan,0.0,0,0,ism-icon--info--0,0.0,297,False,0.0,warn,True,False,0,0,0,0,0,Joined Goztepe SK,HUD (A),50,0,0,0,42727.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/42727.jpg,0.0,0,0,gouffran,Gouffran,0.0,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,20,u,13,4,Newcastle,NEW,0.0,0,0,0,22,22,0.0,0.0,Gouffran,0
0,0,0,,,0,28147,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,1.5,0.0,0,Mohamed,0.0,0,0,ism-icon--info,0.0,298,False,0.0,,True,False,0,0,0,0,0,,HUD (A),50,0,0,0,28147.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/28147.jpg,0.0,0,0,diame,Diamé,0.3,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,15,a,13,4,Newcastle,NEW,0.0,0,37,37,51,51,0.0,0.0,Diamé,0
0,0,0,,,0,58771,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,1.0,-0.5,0,Jack,0.0,0,0,ism-icon--info,0.0,299,False,0.0,,True,False,0,0,0,0,0,,HUD (A),45,0,0,0,58771.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/58771.jpg,0.0,0,0,colback,Colback,1.1,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,4,a,13,4,Newcastle,NEW,0.0,0,142,142,202,202,0.0,0.0,Colback,0
0,0,0,,,0,104953,0,0,0,0,0.0,0,0,,3,3,Midfielder,MID,1.5,0.0,0,Christian,0.0,0,0,ism-icon--info,0.0,300,False,0.0,,True,False,0,0,0,0,0,,HUD (A),50,0,0,0,104953.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/104953.jpg,0.0,0,0,atsu,Atsu,2.7,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,30,a,13,4,Newcastle,NEW,0.0,0,434,434,285,285,0.0,0.0,Atsu,0
0,0,0,100,100,0,104547,0,0,0,0,0.0,0,0,,4,4,Forward,FWD,1.9,0.4,0,Dwight,0.0,0,0,ism-icon--info,0.0,301,False,0.0,,True,False,0,0,0,0,0,,HUD (A),65,0,0,0,104547.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/104547.jpg,0.0,0,0,gayle,Gayle,2.6,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,9,a,13,4,Newcastle,NEW,0.0,0,604,604,668,668,0.0,0.0,Gayle,0
0,0,0,,,0,168580,0,0,0,0,0.0,0,0,,4,4,Forward,FWD,1.5,0.0,0,Ayoze,0.0,0,0,ism-icon--info,0.0,302,False,0.0,,True,False,0,0,0,0,0,,HUD (A),55,0,0,0,168580.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/168580.jpg,0.0,0,0,perez,Pérez,1.4,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,17,a,13,4,Newcastle,NEW,0.0,0,248,248,510,510,0.0,0.0,Pérez,0
0,0,0,,,0,128389,0,0,0,0,0.0,0,0,,4,4,Forward,FWD,1.2,-0.3,0,Aleksandar,0.0,0,0,ism-icon--info,0.0,303,False,0.0,,True,False,0,0,0,0,0,,HUD (A),50,0,0,0,128389.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/128389.jpg,0.0,0,0,mitrovic,Mitrovic,3.1,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,45,a,13,4,Newcastle,NEW,0.0,0,806,806,807,807,0.0,0.0,Mitrovic,0
0,0,0,0,0,0,11854,0,0,0,0,0.0,0,0,0,4,4,Forward,FWD,0.0,0.0,0,Daryl,0.0,0,0,ism-icon--info--0,0.0,304,False,0.0,warn,True,False,0,0,0,0,0,Transferred to Nottingham Forest,HUD (A),45,0,0,0,11854.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/11854.jpg,0.0,0,0,murphy,Murphy,0.4,4,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_4.png,False,33,u,13,4,Newcastle,NEW,0.0,0,94,94,700,700,0.0,0.0,Murphy,0
0,0,0,100,100,0,58376,0,0,0,0,0.0,0,0,,1,1,Goalkeeper,GKP,2.3,2.3,0,Alex,0.0,0,0,ism-icon--info,0.0,305,False,0.0,,True,False,0,0,0,0,0,,WHU (H),45,0,0,0,58376.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/58376.jpg,0.0,0,0,mccarthy,McCarthy,0.1,20_1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_20_1.png,False,13,a,14,20,Southampton,SOU,0.0,0,17,17,31,31,0.0,0.0,McCarthy,0
0,0,19,,,1,40383,0,0,0,0,0.0,0,0,,1,1,Goalkeeper,GKP,3.3,3.3,6,Fraser,6.0,0,0,ism-icon--info,0.0,306,False,0.0,,True,False,0,0,0,0,90,,WHU (H),50,0,0,0,40383.jpg,https://ismdj.scdn5.secure.raxcdn.com/static/plfpl/img/shirts/photos/40383.jpg,6.0,0,0,forster,Forster,7.1,20_1,https://ismdj.scdn5.secure.raxcdn.com/static/compass/plfpl/desktop/images/shirts/shirt_20_1.png,False,1,a,14,20,Southampton,SOU,0.0,6,404,404,372,372,1.2,1.2,Forster,0
