    ID,    Web Name,    Player ID,    Full Name,    Team,    News,    Position,    Current Price,    Value Season,    Cost Change from Start,    Percentage selected by,    Transfers In,    Transfers Out,    Total Points,    Points Per Game,    Minutes,    Goals Scored,    Assists,    Clean Sheets,    Goals Conceded,    Own Goals,    Penalties Saved,    Penalties Missed,    Yellow Cards,    Red Cards,    Saves,    Bonus Points,    Bonus Point System Score,    Influence,    Creativity,    Threat,        ICT Index,    EA Index,
                107,        Matic,        62398,        Nemanja Matic,        1,        ,        3,        47,        19.4,        -3,        9.1,        661639,        1122165,        91,        2.5,        3117,        1,        1,        16,        26,        0,        0,        0,        6,        0,        0,        3,        576,        681.4,        427.9,        168.0,        127.9,        0,    
                260,        De Gea,        51940,        David De Gea,        1,        ,        1,        59,        29.2,        4,        44.3,        1501580,        1166309,        172,        4.6,        3330,        0,        0,        18,        28,        0,        0,        0,        0,        0,        115,        10,        757,        821.2,        10.0,        0.0,        83.4,        0,    
                261,        Romero,        42899,        Sergio Romero,        1,        ,        1,        47,        1.5,        -3,        0.7,        36591,        7602,        7,        7.0,        90,        0,        0,        1,        0,        0,        0,        0,        0,        0,        3,        0,        26,        26.4,        0.0,        0.0,        2.6,        0,    
                262,        Joel Pereira,        168196,        Joel Dinis Castro Pereira,        1,        ,        1,        39,        0.0,        -1,        4.1,        421759,        209474,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                263,        Smalling,        55909,        Chris Smalling,        1,        ,        2,        57,        21.6,        2,        11.5,        1051407,        505562,        123,        4.2,        2535,        4,        0,        11,        24,        0,        0,        0,        4,        0,        0,        9,        590,        743.8,        35.3,        230.0,        101.2,        0,    
                264,        Jones,        76359,        Phil Jones,        1,        ,        2,        55,        21.1,        5,        5.2,        2083445,        1962341,        116,        5.0,        1973,        0,        0,        15,        11,        1,        0,        0,        2,        0,        0,        19,        554,        486.4,        36.6,        12.0,        53.6,        0,    
                265,        Shaw,        106760,        Luke Shaw,        1,        ,        2,        48,        10.0,        -2,        0.5,        128705,        111290,        48,        4.4,        787,        0,        0,        7,        2,        0,        0,        0,        2,        0,        0,        4,        216,        142.6,        127.0,        144.0,        41.5,        0,    
                266,        Rojo,        58893,        Marcos Rojo,        1,        ,        2,        54,        4.3,        -1,        0.1,        25228,        25293,        23,        2.6,        639,        0,        0,        3,        8,        0,        0,        0,        6,        0,        0,        4,        126,        151.4,        26.0,        47.0,        22.5,        0,    
                267,        Valencia,        20695,        Antonio Valencia,        1,        ,        2,        69,        21.2,        4,        11.7,        1242004,        1276086,        146,        4.7,        2741,        3,        1,        16,        22,        0,        0,        0,        7,        0,        0,        13,        660,        559.2,        438.5,        259.0,        125.5,        0,    
                268,        Darmian,        40002,        Matteo Darmian,        1,        ,        2,        49,        5.5,        -6,        0.2,        7931,        33831,        27,        3.4,        443,        0,        0,        3,        3,        0,        0,        0,        0,        0,        0,        3,        119,        95.0,        25.3,        6.0,        12.6,        0,    
                270,        Blind,        58877,        Daley Blind,        1,        ,        2,        51,        5.5,        -4,        0.9,        138970,        189836,        28,        4.0,        360,        0,        0,        4,        0,        0,        0,        0,        0,        0,        0,        1,        119,        65.8,        93.0,        15.0,        17.3,        0,    
                271,        Bailly,        197365,        Eric Bailly,        1,        ,        2,        60,        9.2,        0,        5.7,        621910,        907264,        55,        4.2,        1000,        1,        0,        7,        6,        1,        0,        0,        2,        0,        0,        3,        248,        222.0,        28.4,        79.0,        33.0,        0,    
                272,        Tuanzebe,        180804,        Axel Tuanzebe,        1,        Season-long loan to Aston Villa,        2,        39,        0.3,        -1,        1.1,        111117,        138305,        1,        1.0,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        3,        0.0,        0.0,        0.0,        0.0,        0,    
                273,        Lindelöf,        184667,        Victor Lindelöf,        1,        ,        2,        49,        9.6,        -6,        1.3,        87922,        309818,        47,        2.8,        1284,        0,        0,        5,        14,        0,        0,        0,        1,        0,        0,        1,        297,        272.8,        37.7,        8.0,        32.0,        0,    
                274,        Mata,        43670,        Juan Mata,        1,        ,        3,        68,        14.7,        -2,        2.0,        214879,        276770,        100,        3.6,        1919,        3,        5,        15,        10,        0,        0,        0,        1,        0,        0,        6,        418,        422.8,        849.9,        453.0,        172.1,        0,    
                275,        Fellaini,        41184,        Marouane Fellaini,        1,        Muscle injury - Unknown return date,        3,        47,        10.0,        -3,        0.6,        194183,        208441,        47,        2.9,        611,        4,        0,        4,        1,        0,        0,        0,        1,        0,        0,        3,        171,        246.0,        88.2,        264.0,        59.8,        0,    
                276,        Carrick,        2404,        Michael Carrick,        1,        ,        3,        42,        1.0,        -3,        1.0,        98978,        119012,        4,        2.0,        108,        0,        0,        1,        0,        0,        0,        0,        0,        0,        0,        0,        19,        23.2,        13.7,        41.0,        7.8,        0,    
                277,        Young,        18892,        Ashley Young,        1,        ,        3,        48,        20.4,        -2,        2.4,        676970,        577243,        98,        3.3,        2444,        2,        6,        9,        26,        0,        0,        0,        7,        0,        0,        11,        479,        601.2,        502.3,        213.0,        131.6,        0,    
                278,        Herrera,        59846,        Ander Herrera,        1,        ,        3,        50,        8.8,        -5,        1.3,        32077,        199632,        44,        1.7,        1257,        0,        2,        5,        14,        0,        0,        0,        5,        0,        0,        0,        229,        294.4,        229.4,        101.0,        62.7,        0,    
                279,        Lingard,        109322,        Jesse Lingard,        1,        ,        3,        60,        21.3,        0,        10.3,        1935041,        1396523,        128,        3.9,        1807,        8,        6,        9,        18,        0,        0,        0,        2,        0,        0,        10,        450,        526.6,        519.1,        711.0,        175.3,        0,    
                280,        Martial,        148225,        Anthony Martial,        1,        ,        3,        78,        16.0,        -2,        2.6,        602260,        573802,        125,        4.2,        1572,        9,        6,        9,        13,        0,        0,        0,        1,        0,        0,        7,        403,        535.4,        509.3,        748.0,        179.5,        0,    
                282,        Pogba,        74208,        Paul Pogba,        1,        ,        3,        79,        17.5,        -1,        14.7,        2593672,        3021842,        138,        5.1,        2145,        6,        13,        11,        20,        0,        0,        0,        5,        1,        0,        15,        528,        710.8,        663.5,        780.0,        215.6,        0,    
                283,        McTominay,        195851,        Scott McTominay,        1,        ,        3,        42,        5.0,        -3,        0.8,        119238,        78024,        21,        1.6,        629,        0,        0,        4,        3,        0,        0,        0,        2,        0,        0,        0,        96,        78.2,        53.6,        11.0,        14.2,        0,    
                284,        Rashford,        176297,        Marcus Rashford,        1,        ,        4,        73,        14.2,        -2,        7.6,        1278245,        1229368,        104,        3.0,        1799,        7,        5,        10,        16,        0,        0,        0,        3,        0,        0,        11,        387,        470.8,        412.1,        838.0,        171.7,        0,    
                285,        Lukaku,        66749,        Romelu Lukaku,        1,        Foot injury - Expected back 19 May,        4,        115,        14.1,        0,        21.9,        2809880,        4269817,        162,        4.8,        2866,        16,        7,        14,        26,        0,        0,        1,        4,        0,        0,        18,        593,        831.0,        572.4,        1334.0,        273.2,        0,    
                476,        Pereira,        156689,        Andreas Pereira,        1,        Season-long loan to Valencia,        3,        49,        0.0,        -1,        0.0,        229,        3945,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                523,        Ibrahimovic,        9808,        Zlatan Ibrahimovic,        1,        Left club on 22/3,        4,        95,        0.5,        -5,        0.2,        38634,        40290,        5,        1.0,        102,        0,        0,        0,        2,        0,        0,        0,        0,        0,        0,        0,        18,        14.8,        43.5,        68.0,        12.6,        0,    
                110,        Kenedy,        167767,        Robert Kenedy Nunes do Nascimento,        4,        ,        3,        48,        10.6,        -2,        2.0,        229099,        119632,        51,        3.9,        1023,        2,        2,        6,        9,        0,        0,        0,        1,        0,        0,        5,        171,        236.4,        224.1,        253.0,        71.4,        0,    
                212,        Slimani,        149828,        Islam Slimani,        4,        ,        4,        66,        3.8,        -4,        0.3,        25771,        39551,        25,        1.6,        369,        1,        1,        1,        4,        0,        0,        0,        1,        0,        0,        1,        76,        83.2,        100.8,        115.0,        29.6,        0,    
                286,        Elliot,        19838,        Robert Elliot,        4,        ,        1,        40,        14.3,        0,        13.6,        910891,        1089407,        57,        3.6,        1440,        0,        0,        3,        21,        0,        1,        0,        0,        0,        44,        4,        280,        364.2,        0.0,        0.0,        36.5,        0,    
                287,        Darlow,        59735,        Karl Darlow,        4,        ,        1,        43,        7.7,        -2,        0.2,        25668,        32605,        33,        3.3,        900,        0,        0,        2,        15,        1,        0,        0,        0,        0,        35,        2,        172,        258.8,        0.0,        0.0,        25.9,        0,    
                288,        Yedlin,        151119,        DeAndre Yedlin,        4,        ,        2,        45,        19.6,        0,        1.7,        161806,        82808,        88,        2.6,        2842,        0,        2,        7,        37,        1,        0,        0,        5,        0,        0,        5,        467,        494.4,        340.7,        63.0,        90.0,        0,    
                289,        Clark,        58845,        Ciaran Clark,        4,        Knee injury - Unknown return date,        2,        43,        14.9,        -2,        1.5,        296031,        283060,        64,        3.2,        1745,        2,        1,        4,        30,        0,        0,        0,        3,        0,        0,        6,        317,        433.6,        50.8,        190.0,        67.5,        0,    
                290,        Lascelles,        101148,        Jamaal Lascelles,        4,        ,        2,        49,        23.7,        4,        9.5,        1286927,        867091,        116,        3.5,        2927,        3,        0,        9,        31,        0,        0,        0,        5,        0,        0,        9,        567,        800.0,        77.2,        234.0,        111.5,        0,    
                291,        Dummett,        106618,        Paul Dummett,        4,        ,        2,        42,        12.4,        -3,        1.1,        84849,        64268,        52,        2.6,        1602,        0,        0,        5,        18,        0,        0,        0,        1,        0,        0,        0,        280,        333.6,        97.8,        58.0,        49.0,        0,    
                292,        Hanley,        83428,        Grant Hanley,        4,        Transferred to Norwich,        2,        40,        0.0,        0,        0.4,        5864,        87183,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                293,        Gámez,        27462,        Jesús Gámez Duarte,        4,        Ankle injury - Unknown return date,        2,        39,        2.3,        -1,        1.5,        205311,        237321,        9,        4.5,        97,        0,        0,        1,        0,        0,        0,        0,        0,        0,        0,        2,        38,        32.2,        47.6,        4.0,        8.4,        0,    
                294,        Lejeune,        77359,        Florian Lejeune,        4,        ,        2,        43,        15.3,        -2,        0.9,        64325,        48931,        66,        2.8,        2103,        0,        2,        5,        32,        0,        0,        0,        3,        0,        0,        6,        406,        557.0,        92.3,        139.0,        78.9,        0,    
                295,        Ritchie,        56983,        Matt Ritchie,        4,        ,        3,        54,        21.5,        -6,        2.3,        464994,        527173,        116,        3.3,        2802,        3,        7,        9,        35,        0,        0,        0,        6,        0,        0,        10,        489,        561.2,        844.4,        520.0,        192.6,        0,    
                296,        Shelvey,        50232,        Jonjo Shelvey,        4,        ,        3,        52,        14.0,        -3,        0.6,        40217,        93461,        73,        2.4,        2264,        1,        4,        6,        30,        0,        0,        0,        2,        2,        0,        4,        360,        442.6,        639.9,        243.0,        132.3,        0,    
                297,        Gouffran,        42727,        Yoan Gouffran,        4,        Joined Goztepe SK,        3,        50,        0.0,        0,        0.0,        38,        258,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                298,        Diamé,        28147,        Mohamed Diamé,        4,        ,        3,        46,        15.2,        -4,        0.3,        21032,        22876,        70,        2.3,        2034,        2,        0,        6,        27,        0,        0,        0,        3,        0,        0,        3,        340,        431.8,        214.2,        203.0,        85.3,        0,    
                299,        Colback,        58771,        Jack Colback,        4,        Season-long loan to Nottingham Forest,        3,        42,        0.0,        -3,        0.7,        113646,        118802,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                300,        Atsu,        104953,        Christian Atsu,        4,        Knock - Unknown return date,        3,        48,        16.3,        -2,        1.2,        453946,        540835,        78,        2.8,        1776,        2,        4,        6,        22,        0,        0,        0,        1,        0,        0,        5,        236,        308.8,        340.6,        480.0,        112.9,        0,    
                301,        Gayle,        104547,        Dwight Gayle,        4,        ,        4,        61,        15.4,        -4,        1.1,        153600,        217090,        94,        2.7,        1946,        6,        3,        6,        31,        0,        0,        0,        3,        0,        0,        8,        276,        352.0,        333.6,        808.0,        148.7,        0,    
                302,        Pérez,        168580,        Ayoze Pérez,        4,        ,        4,        55,        22.5,        0,        6.5,        546028,        249099,        124,        3.4,        2486,        8,        6,        8,        28,        1,        0,        0,        3,        0,        0,        15,        420,        571.8,        539.0,        809.0,        191.7,        0,    
                303,        Mitrovic,        128389,        Aleksandar Mitrovic,        4,        Season-long loan to Fulham,        4,        47,        2.1,        -3,        0.6,        48968,        156162,        10,        1.7,        89,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        37,        48.2,        44.7,        73.0,        16.6,        0,    
                304,        Murphy,        11854,        Daryl Murphy,        4,        Transferred to Nottingham Forest,        4,        45,        0.0,        0,        0.7,        7972,        25328,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                465,        Haidara,        92170,        Massadio Haidara,        4,        ,        2,        39,        0.3,        -1,        1.8,        143546,        123935,        1,        1.0,        3,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        3,        0.0,        0.0,        0.0,        0.0,        0,    
                466,        de Jong,        48773,        Siem de Jong,        4,        Transferred to Ajax,        3,        49,        0.0,        -1,        0.1,        530,        9761,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                467,        Aarons,        155513,        Rolando Aarons,        4,        Season-long loan to Verona,        3,        43,        1.2,        -2,        0.1,        11807,        20288,        5,        1.3,        136,        0,        0,        0,        2,        0,        0,        0,        0,        0,        0,        0,        19,        12.0,        8.1,        25.0,        4.6,        0,    
                477,        Manquillo,        109528,        Javier Manquillo,        4,        ,        2,        42,        11.7,        -3,        0.6,        83839,        116500,        49,        2.3,        1757,        0,        1,        4,        31,        0,        0,        0,        2,        0,        0,        1,        247,        266.0,        164.8,        26.0,        45.9,        0,    
                478,        Murphy,        114243,        Jacob Murphy,        4,        ,        3,        50,        10.2,        -5,        0.1,        5532,        13755,        51,        2.0,        1137,        1,        2,        2,        25,        0,        0,        0,        0,        0,        0,        2,        171,        161.8,        159.7,        227.0,        54.7,        0,    
                488,        Joselu,        61316,        Jose Luis Mato Sanmartín,        4,        ,        4,        55,        12.5,        0,        0.4,        172341,        172219,        69,        2.3,        1703,        4,        1,        5,        25,        0,        0,        1,        2,        0,        0,        5,        227,        291.2,        254.8,        526.0,        106.5,        0,    
                494,        Mbemba,        149736,        Chancel Mbemba,        4,        ,        2,        39,        5.1,        -1,        10.1,        1386169,        978481,        20,        2.2,        670,        0,        0,        1,        11,        0,        0,        0,        0,        0,        0,        3,        133,        158.2,        67.1,        6.0,        23.2,        0,    
                495,        Merino,        195384,        Mikel Merino,        4,        ,        3,        49,        10.0,        -1,        0.1,        15198,        15756,        49,        2.0,        1337,        1,        1,        3,        18,        0,        0,        0,        4,        0,        0,        4,        271,        374.8,        236.7,        156.0,        76.9,        0,    
                496,        Hayden,        153127,        Isaac Hayden,        4,        ,        3,        43,        9.5,        -2,        0.2,        26203,        28837,        41,        1.6,        1365,        1,        0,        3,        25,        0,        0,        0,        7,        0,        0,        0,        171,        273.6,        164.7,        144.0,        58.2,        0,    
                516,        Saivet,        43521,        Henri Saivet,        4,        Season-long loan to Sivasspor,        3,        44,        1.8,        -1,        0.0,        3983,        3864,        8,        8.0,        83,        1,        0,        0,        2,        0,        0,        0,        0,        0,        0,        1,        27,        49.8,        0.8,        7.0,        5.8,        0,    
                529,        Woodman,        155503,        Freddie Woodman,        4,        Season-long loan to Aberdeen,        1,        40,        0.0,        0,        0.1,        15159,        10345,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                621,        Dubravka,        67089,        Martin Dubravka,        4,        ,        1,        45,        11.8,        0,        1.0,        74628,        18676,        53,        4.4,        1080,        0,        0,        4,        11,        0,        1,        0,        0,        0,        26,        5,        215,        234.6,        0.0,        0.0,        23.3,        0,    
                305,        McCarthy,        58376,        Alex McCarthy,        20,        ,        1,        44,        11.8,        -1,        0.8,        57486,        18802,        52,        2.9,        1620,        0,        0,        4,        26,        0,        0,        0,        2,        0,        42,        3,        278,        280.8,        0.0,        0.0,        28.1,        0,    
                306,        Forster,        40383,        Fraser Forster,        20,        ,        1,        46,        15.9,        -4,        3.9,        372455,        539985,        73,        3.6,        1800,        0,        0,        4,        30,        0,        1,        0,        0,        0,        69,        6,        351,        488.2,        0.0,        0.0,        48.9,        0,    
                307,        Bertrand,        40146,        Ryan Bertrand,        20,        ,        2,        53,        19.4,        -2,        5.2,        327658,        812081,        103,        2.9,        3135,        0,        5,        8,        49,        0,        0,        0,        2,        0,        0,        4,        553,        515.2,        589.1,        286.0,        139.3,        0,    
                308,        Yoshida,        80447,        Maya Yoshida,        20,        ,        2,        46,        16.5,        -4,        1.7,        489589,        491094,        76,        3.2,        2049,        2,        1,        6,        32,        0,        0,        0,        2,        1,        0,        6,        413,        525.2,        67.0,        236.0,        83.0,        0,    
                309,        Targett,        169359,        Matt Targett,        20,        Season-long loan to Fulham,        2,        43,        0.5,        -2,        0.1,        1586,        7584,        2,        1.0,        166,        0,        0,        0,        6,        0,        0,        0,        0,        0,        0,        0,        35,        42.2,        38.6,        0.0,        8.1,        0,    
                310,        Cédric,        58822,        Cédric Soares,        20,        ,        2,        47,        18.1,        -3,        4.0,        333610,        733910,        85,        2.7,        2794,        0,        3,        7,        44,        0,        0,        0,        3,        0,        0,        2,        481,        507.0,        455.6,        159.0,        112.3,        0,    
                312,        Pied,        40833,        Jérémy Pied,        20,        ,        2,        42,        1.7,        -3,        0.1,        3537,        6577,        7,        3.5,        180,        0,        1,        0,        3,        0,        0,        0,        0,        0,        0,        1,        47,        65.8,        29.9,        4.0,        10.0,        0,    
                313,        Stephens,        88900,        Jack Stephens,        20,        ,        2,        45,        12.9,        -5,        0.5,        79714,        101513,        58,        2.6,        1980,        2,        0,        5,        33,        0,        0,        0,        6,        1,        0,        2,        360,        506.6,        68.3,        224.0,        79.9,        0,    
                314,        McQueen,        153373,        Sam McQueen,        20,        ,        2,        42,        3.3,        -3,        0.1,        4234,        6615,        14,        2.0,        142,        0,        0,        1,        2,        0,        0,        0,        0,        0,        0,        2,        49,        29.4,        34.2,        8.0,        7.2,        0,    
                315,        Bednarek,        171771,        Jan Bednarek,        20,        Head injury - 75% chance of playing,        2,        41,        5.4,        -4,        0.6,        40972,        18549,        22,        4.4,        427,        1,        0,        2,        5,        0,        0,        0,        1,        0,        0,        0,        88,        110.0,        1.9,        19.0,        13.1,        0,    
                316,        Davis,        17339,        Steven Davis,        20,        Achilles injury - 50% chance of playing,        3,        47,        15.1,        -3,        1.3,        482895,        458011,        71,        3.1,        1515,        3,        2,        4,        21,        0,        0,        0,        0,        0,        0,        6,        337,        345.2,        350.8,        126.0,        82.5,        0,    
                317,        Ward-Prowse,        101178,        James Ward-Prowse,        20,        ,        3,        49,        17.1,        -6,        1.7,        246468,        283475,        84,        2.8,        1708,        3,        5,        2,        29,        0,        0,        0,        3,        0,        0,        8,        367,        363.4,        613.9,        296.0,        127.1,        0,    
                318,        Tadic,        62399,        Dusan Tadic,        20,        ,        3,        62,        19.7,        -3,        3.2,        337790,        343592,        122,        3.4,        2791,        6,        3,        10,        43,        0,        0,        0,        4,        0,        0,        10,        464,        588.6,        950.9,        656.0,        219.5,        0,    
                319,        Clasie,        85654,        Jordy Clasie,        20,        Season-long loan to Club Brugge,        3,        44,        0.0,        -1,        0.1,        4037,        18877,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                320,        Oriol Romeu,        78056,        Oriol Romeu Vidal,        20,        ,        3,        42,        16.2,        -3,        2.5,        213189,        307748,        68,        2.0,        2897,        1,        0,        8,        47,        0,        0,        0,        11,        0,        0,        0,        474,        616.2,        338.7,        231.0,        118.7,        0,    
                321,        Højbjerg,        132015,        Pierre-Emile Højbjerg,        20,        ,        3,        43,        9.1,        -2,        0.4,        44057,        40014,        39,        1.7,        1666,        0,        0,        3,        30,        0,        0,        0,        6,        0,        0,        0,        261,        266.6,        258.4,        148.0,        67.6,        0,    
                322,        Boufal,        128198,        Sofiane Boufal,        20,        ,        3,        57,        9.6,        -3,        0.2,        18058,        23999,        55,        2.1,        1206,        2,        2,        1,        24,        0,        0,        0,        1,        0,        0,        2,        215,        289.4,        351.6,        397.0,        103.7,        0,    
                323,        Sims,        153379,        Joshua Sims,        20,        ,        3,        43,        1.9,        -2,        0.1,        7556,        7271,        8,        1.3,        160,        0,        0,        1,        2,        0,        0,        0,        0,        0,        0,        0,        18,        32.6,        43.5,        149.0,        22.5,        0,    
                324,        Redmond,        83283,        Nathan Redmond,        20,        ,        3,        59,        12.2,        -6,        1.8,        86567,        377921,        72,        2.3,        1938,        1,        3,        7,        31,        0,        0,        0,        3,        0,        0,        3,        296,        347.0,        630.9,        493.0,        147.2,        0,    
                325,        Long,        20452,        Shane Long,        20,        ,        4,        56,        9.5,        -4,        0.5,        50118,        64859,        53,        1.8,        1570,        2,        2,        4,        28,        0,        0,        0,        6,        0,        0,        0,        167,        235.6,        301.9,        512.0,        104.6,        0,    
                326,        Austin,        78356,        Charlie Austin,        20,        ,        4,        58,        12.4,        -7,        1.4,        484100,        482256,        72,        3.0,        1024,        7,        1,        4,        15,        0,        0,        0,        2,        0,        0,        9,        215,        302.8,        89.4,        689.0,        107.7,        0,    
                327,        Gabbiadini,        61548,        Manolo Gabbiadini,        20,        ,        4,        62,        10.6,        -8,        1.4,        269429,        502824,        66,        2.4,        1067,        5,        0,        4,        17,        0,        0,        0,        2,        0,        0,        10,        204,        203.0,        133.9,        269.0,        58.6,        0,    
                500,        Lemina,        151086,        Mario Lemina,        20,        Hamstring injury - 75% chance of playing,        3,        48,        12.1,        -2,        0.2,        30439,        33957,        58,        2.3,        1715,        1,        1,        4,        31,        0,        0,        0,        2,        0,        0,        5,        337,        363.6,        170.6,        145.0,        67.8,        0,    
                506,        Taylor,        3201,        Stuart Taylor,        20,        ,        1,        40,        0.0,        0,        0.4,        18413,        13590,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                525,        Hoedt,        167075,        Wesley Hoedt,        20,        ,        2,        50,        14.8,        0,        0.1,        15172,        10562,        74,        2.6,        2520,        0,        2,        5,        42,        0,        0,        0,        7,        0,        0,        11,        532,        661.6,        130.9,        146.0,        93.8,        0,    
                603,        Obafemi,        220598,        Michael Obafemi,        20,        ,        4,        45,        0.2,        0,        0.7,        87473,        50835,        1,        1.0,        8,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        -1,        0.0,        1.3,        4.0,        0.3,        0,    
                607,        Carrillo,        98914,        Guido Carrillo,        20,        ,        4,        59,        2.5,        -6,        0.0,        15692,        13829,        15,        2.1,        449,        0,        1,        1,        8,        0,        0,        0,        0,        0,        0,        0,        40,        50.2,        64.2,        179.0,        29.4,        0,    
                99,        Zouma,        103192,        Kurt Zouma,        110,        ,        2,        54,        16.1,        -1,        2.0,        108628,        173863,        87,        2.6,        2887,        1,        0,        7,        50,        0,        0,        0,        1,        0,        0,        5,        554,        814.2,        91.8,        235.0,        114.4,        0,    
                328,        Butland,        105666,        Jack Butland,        110,        ,        1,        50,        25.0,        0,        2.5,        161185,        186313,        125,        3.6,        3150,        0,        0,        6,        61,        1,        0,        0,        0,        0,        145,        16,        687,        1013.4,        10.0,        0.0,        102.5,        0,    
                329,        Grant,        6744,        Lee Grant,        110,        ,        1,        42,        1.2,        -3,        0.2,        10026,        29855,        5,        1.7,        270,        0,        0,        0,        7,        0,        0,        0,        0,        0,        8,        0,        44,        64.2,        0.0,        0.0,        6.3,        0,    
                330,        Shawcross,        37869,        Ryan Shawcross,        110,        ,        2,        48,        14.0,        -2,        0.8,        56205,        103430,        67,        2.5,        2371,        1,        1,        5,        40,        1,        0,        0,        2,        0,        0,        2,        356,        656.0,        26.5,        276.0,        96.0,        0,    
                331,        Cameron,        50089,        Geoff Cameron,        110,        ,        2,        43,        7.7,        -2,        0.2,        31667,        43744,        33,        1.6,        1522,        0,        0,        2,        30,        0,        0,        0,        2,        0,        0,        0,        220,        265.4,        77.2,        46.0,        39.0,        0,    
                332,        Pieters,        39487,        Erik Pieters,        110,        ,        2,        47,        15.1,        -3,        0.4,        29906,        62245,        71,        2.3,        2717,        0,        1,        7,        50,        0,        0,        0,        5,        0,        0,        1,        456,        567.4,        247.2,        58.0,        87.3,        0,    
                333,        Muniesa,        61595,        Marc Muniesa,        110,        Joined Spanish side Girona in season-long loan deal,        2,        45,        0.0,        0,        0.0,        102,        4614,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                335,        Johnson,        9047,        Glen Johnson,        110,        ,        2,        41,        1.2,        -4,        0.3,        12341,        37063,        5,        0.6,        546,        0,        0,        0,        14,        0,        0,        0,        3,        0,        0,        0,        70,        86.6,        56.8,        41.0,        18.4,        0,    
                336,        Tymon,        221267,        Josh Tymon,        110,        Season-long loan to MK Dons,        2,        44,        0.0,        -1,        0.0,        740,        1416,        0,        0.0,        162,        0,        0,        0,        9,        0,        0,        0,        0,        0,        0,        0,        18,        20.4,        4.9,        0.0,        2.5,        0,    
                337,        Allen,        40555,        Joe Allen,        110,        ,        3,        51,        21.4,        -4,        1.7,        132625,        260198,        109,        3.0,        3139,        2,        6,        6,        55,        0,        0,        0,        8,        0,        0,        12,        527,        691.8,        512.3,        339.0,        154.3,        0,    
                338,        Adam,        20208,        Charlie Adam,        110,        ,        3,        47,        2.1,        -3,        0.1,        3620,        8023,        10,        0.9,        405,        0,        0,        2,        9,        0,        0,        1,        2,        1,        0,        0,        57,        73.2,        114.4,        84.0,        27.1,        0,    
                339,        Whelan,        12150,        Glenn Whelan,        110,        Transferred to Aston Villa,        3,        45,        0.0,        0,        0.0,        146,        863,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                341,        Afellay,        19568,        Ibrahim Afellay,        110,        ,        3,        48,        1.3,        -2,        0.0,        1423,        1900,        6,        1.0,        162,        0,        0,        0,        9,        0,        0,        0,        1,        0,        0,        0,        29,        12.6,        5.5,        0.0,        1.8,        0,    
                342,        Shaqiri,        68312,        Xherdan Shaqiri,        110,        ,        3,        61,        25.4,        1,        8.6,        1591278,        1377756,        155,        4.3,        3039,        8,        9,        6,        58,        0,        0,        1,        5,        0,        0,        19,        554,        718.0,        1151.6,        676.0,        255.2,        0,    
                343,        Imbula,        102738,        Giannelli Imbula,        110,        Joined Toulouse on loan for the season,        3,        45,        0.0,        0,        0.1,        980,        8471,        0,        0.0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0.0,        0.0,        0.0,        0.0,        0,    
                344,        Bojan,        40276,        Bojan Krkic Perez,        110,        Joined Alaves on loan until the end of the season,        3,        55,        0.4,        0,        0.0,        1888,        6612,        2,        2.0,        71,        0,        0,        0,        1,        0,        0,        0,        0,        0,        0,        0,        5,        0.0,        13.3,        6.0,        1.9,        0,    
